date,likesCount,profileName,commentsCount,text,clean_text
2021-11-01T17:36:50.000Z,5,e26cb43d3bff07af20d5156b206f42a6a610bdc148308db85aab2df7f908ba1a,,"Give up NASA, internet has liberated its “Google scientists” and they say you’re fake. So let us with our naturally warming flat earth. ",give nasa internet liber googl scientist say your fake let us natur warm flat earth
2021-11-01T12:49:15.000Z,1,6e35f557966fe6702eea3eb502caeb7bd49ccf53099129da187776357edbfb4e,,Fact !! During the 1950s houses built in miami and south Florida  had fireplaces . None do anymore but they are slowly being eliminated into new housing constructed the further north you go . ,fact hous built miami south florida fireplac none anymor slowli elimin new hous construct north go
2021-11-01T10:46:34.000Z,19,b30b11aa9dbdae2cf34c9907f667ea8cfc36f92f7c9bec1aa055d9f1a1da7c86,3.0,Thanks for defining 'anomaly' in this context. It is tiresome to have to explain the term repeatedly for people who cannot be bothered to look it up.,thank defin anomali context tiresom explain term repeatedli peopl cannot bother look
2021-11-01T07:50:31.000Z,0,23ef84d46c4ddc62792a34b98009f5a6a11dea9c6c4cfa6d3281e3c5f9618a9e,,The Mother Earth is in sorrow. Can we do something?,mother earth sorrow someth
2021-11-01T07:35:39.000Z,3,c11791073c2168fa6ff3e7b1e84d3a54f721f1a56c49354aa296b398a1fa1190,,The evidence screams that we're on a collision course with a bad future IF we do not change asap. It's about time politicians get off their penguin asses and enforce changes to  industry to reverse this ominous trend.,evid scream collis cours bad futur chang asap time politician get penguin ass enforc chang industri revers omin trend
2021-11-01T05:26:12.000Z,0,fe4162cb0c4d5ad6c978dec0a16477142ec53b30589f837c4756fa478452e627,2.0,If it is a recurring cycle; why don’t we plan for it and be prepared for the destruction that comes.,recur cycl dont plan prepar destruct come
2021-11-01T04:44:57.000Z,0,c7a747247f41969bd15e78e8310de4313c364bda6a3b21a48e45852f651bc0f5,,So depressing,depress
2021-10-31T23:38:16.000Z,15,4756e2a02b34da303650c29f10fa67343b21163e0cfb848341f4ea74f03e2056,,"""Do you remember the famous 97% study - that 97% of climate science supported the consensus on human-caused climate change? Well we have just published an update for 2012-2021 papers in the same journal, Environmental Research Letters. The figure is now... drumroll please...99.9%!""
https://news.cornell.edu/stories/2021/10/more-999-studies-agree-humans-caused-climate-change",rememb famou studi climat scienc support consensu humancaus climat chang well publish updat paper journal environment research letter figur drumrol pleas
2021-10-31T21:04:51.000Z,37,bc7395db440ad515dd9d0c84fcf8e8d844db8b3d02d8a35e2fd1069baab621a0,,"As Elizabeth Kolbert said in her book, ”The Sixth Extinction”  Man is doomed to be the sixth extinction if we do not act aggressively & immediately to address climate change!",elizabeth kolbert said book sixth extinct man doom sixth extinct act aggress immedi address climat chang
2021-10-31T19:15:08.000Z,62,1c544111b75e56596f09053397579f1724dcd7b1ae96f58b9caedbff8c5f9b0e,52.0,"Too bad we don’t see Oct 1821 or 1721, just keep going back and you will find the medieval warming period peak as high as we are now, back well before the little ice age.  #🏒",bad dont see oct keep go back find mediev warm period peak high back well littl ice age
2021-10-31T16:14:34.000Z,9,46d7facf31c42b35c8f52bf6aacc0c4a242e18a65f8d45fd813d884842d28241,22.0,"Scary! This is a great graphic to remind everyone that correlation is not causality. We know that even though kids want Halloween to be warm, the advent of trick or treating and such wishes did not *cause global temperature rises since then. For that, we should consult the experts who know even more (was: far more) than what is shown in a single graph. (Edited for clarity)",scari great graphic remind everyon correl causal know even though kid want halloween warm advent trick treat wish caus global temperatur rise sinc consult expert know even far shown singl graph edit clariti
2021-10-31T16:13:21.000Z,1,665aa8dd3c05f171a035fe6c20267b4a1179eb87e4eea7cae189d322f8e33986,,Wow! 100 years this year! I didn't know that.,wow year year didnt know
2021-11-01T19:44:03.000Z,0,9dffea32981f03a206547a8639d3356b4c0ae56d5a3360bbf020614f279864c4,,Jimmy Valmer ,jimmi valmer
2021-11-02T22:20:56.000Z,0,c91e196367139dc6449a65ebae5994b59077a4c3891f174155d2c961c051ef8f,,"You are a big lier.
The Earth is Flat.
The Weather warmnes is beacause of Harp, chemtrails, and...that you and your friends did.
Its not about weather its about CONTROL.
Its new enorm.",big lier earth flat weather warmn beacaus harp chemtrail andthat friend weather control new enorm
2021-10-31T20:21:34.000Z,1,2fa391d7c43d3af695b330f108aea5f5387137ccdebb406bfd1a400b3c33dc3a,,"Small consolation, but it'll be in the high 60's as darkness falls where I live, so hopefully fewer folks will be burning wood and triggering asthma attacks and misery among young and old alike.",small consol itll high dark fall live hope fewer folk burn wood trigger asthma attack miseri among young old alik
2022-12-22T18:12:11.000Z,126,e0d27ee7aba5366ee0cfa5b8b0c1f60551d805c253d46db68375dee9d90132d4,14.0,I can only hope to someday attain the level of patience the person running NASA’s social media has.,hope someday attain level patienc person run nasa social media
2022-12-24T13:24:57.000Z,7,06beccb37b8dfd8c0c54c6be67ad4df2320d2aa9eb9195fd43df1edb1dc24d56,,Great post NASA Climate Change. No doubt the fossil fuel trolls will soon be out in force.,great post nasa climat chang doubt fossil fuel troll soon forc
2022-12-22T17:45:43.000Z,17,23a6f733194fbef9747c804bc931d76c5977d2a07c9932f307a9f8a0e768e7b3,4.0,Weather is not climate! Climate allows extremes in weather whether it is extreme heat or cold or extreme drought or extreme precipitation/snow.,weather climat climat allow extrem weather whether extrem heat cold extrem drought extrem precipitationsnow
2022-12-23T05:54:15.000Z,8,72b8586fb2583af41c07ad048ac7acb26fc68646b206b5d9b36facc871a57e27,8.0,"It's amazing that well educated people I know still claim the global warming of today is just sheer coincidense, hence continuing to hide their heads in the sand! Also they can't seem to get it into their heads that it's not so much about hot weather but more aboutEXTREME weather which we do have plenty of now.",amaz well educ peopl know still claim global warm today sheer coincidens henc continu hide head sand also cant seem get head much hot weather aboutextrem weather plenti
2022-12-22T16:55:06.000Z,43,820d18f08e8fee49a3423af8f511ad04d26cd7d1b24b4411a2fe9afc5e6ffe28,,"thank you for the research you do, and for sticking to the science when people want it politicize it.",thank research stick scienc peopl want politic
2022-12-22T21:41:52.000Z,0,d086c9bc93f770777e84eef8c91bbcf47c38592c6eec794699ac2316104d5dea,7.0,Perhaps there are new lives being born who will have solutions to problems!,perhap new live born solut problem
2023-04-02T21:07:57.000Z,0,d9e6ad2a391c4cee46badd8b7d6b14239f6fcfa1695286489af84b36d1d63746,,It's been getting warmer ever since the end of the little ice age. How surprising 😮 🙄,get warmer ever sinc end littl ice age surpris
2022-12-22T23:04:04.000Z,0,c842ec309899b74d521310cc4902e7a9e652cd66b48079df34d81c0942014c05,4.0,"What PPM were the CO2 levels in atmosphere about 50million years ago? 
I found a graph that claims ~1500ppm, just wanted to see if that's legit; though if the correlation with CO2 in atmosphere and global avg temp is anything to go by, it would explain why a large portion of life on earth was cold blooded, right?",ppm co level atmospher million year ago found graph claim ppm want see that legit though correl co atmospher global avg temp anyth go would explain larg portion life earth cold blood right
2022-12-22T17:20:18.000Z,10,3e9c52fb5e765da0ea91b66bb1f44ac63db07c6b99e6fada64bfc65cba1586f2,27.0,Do you have another graph for before 1880?I listened to Randall Carlson talk about historic temperatures and sea level changes. What is your source of information NASA goes to for such records?I'd like to compare his charts with NASAs. His charts go back around 13000 years ago.,anoth graph listen randal carlson talk histor temperatur sea level chang sourc inform nasa goe recordsid like compar chart nasa chart go back around year ago
2022-12-22T17:13:36.000Z,38,06c157adbace820ac323ec2c6af6ebffc51c26080bb75a04b39461f2e881245f,1.0,"The deniers don’t realize that it may be 20 degrees colder here but it’s that much warmer somewhere else on the planet 
Thermal energy just doesn’t disappear",denier dont realiz may degre colder much warmer somewher els planet thermal energi doesnt disappear
2022-12-22T17:14:46.000Z,28,7aaaa8fd8cb203980db3a1be3d63be5c903a53560bf75ddd1bd06db6c2ee6210,26.0,"NASA Climate Change how well were climate stations dispersed in 1880? What assumptions are made in terms of comparability of data from back then until now?

It does make much sense to post data points for individual months.",nasa climat chang well climat station dispers assumpt made term compar data back make much sens post data point individu month
2022-12-23T03:05:33.000Z,0,868def242c94420148fda1b270393c063be12557e3a4e3aed9177a1496bcc68c,,"Temperature increase was constantly rising up as the data suggest and extremes were more frequent. I hope they also include extremes too, maybe next extreme can be predicted.",temperatur increas constantli rise data suggest extrem frequent hope also includ extrem mayb next extrem predict
2022-12-23T02:49:39.000Z,1,b9bddd363777098a34a1a394f814a4416f090be0f11e899485dc4919b4036626,6.0,"please....NASA Climate Change ........
    🗺🏅🌠 ......
    Every year, the world emits 51 billion tons of greenhouse gases into the atmosphere. To prevent a climate catastrophe, we need to reduce this number to zero by the year 2050, and we must act now to do so..This is a measure of the general consumption rate on the planet for the year 2022 AD.... .. Can you know the general consumption rate for the year 1960 AD...  ????? Thank you very much for the answer..... I love you all and wish you continued success...🗺📈📈📈📈📈📈🌡📈📈🚼📈📈📈📈🌐🌦🌦🌦🌦🌦🌦🌦🌦🌦🌦",pleasenasa climat chang everi year world emit billion ton greenhous gase atmospher prevent climat catastroph need reduc number zero year must act sothi measur gener consumpt rate planet year ad know gener consumpt rate year ad thank much answer love wish continu success
2022-12-23T13:58:31.000Z,0,a321d07856a13a582ae21d8250d70c3d1aebf5d6b2a6cb5b9106503aecec3aef,,🇺🇸🌎,
2022-12-23T01:46:05.000Z,0,0e2531a0edd2bbbb41b46c6f1a42685121e42aab4c6674cd1dd940bc19979b70,2.0,How at some stages like 1900 to 1920 temperature drops in the graph?,stage like temperatur drop graph
2022-12-22T16:55:15.000Z,0,0cc879e72726bd6a3cf2b4042c3b2b36c2cbbe9a24fce2a37aa6fd953accb1b3,,🙂🙂🙂,
2023-01-12T00:14:21.000Z,0,cea568bf1e37fd17781e4ef8766f97cec043c3389948bbe8ee8ae20feaec2467,,"The next time you're sitting in bumper to bumper traffic with cars lined further than you can see, and then realize that every car expels 6 pounds of carbon per gallon burned,   it adds up",next time your sit bumper bumper traffic car line see realiz everi car expel pound carbon per gallon burn add
2022-12-22T17:13:44.000Z,55,cb6d9abbee087b6ef28063c4b50fe2a4ae6780dedd9863252d4dcedde9ce22d1,2.0,"To those who cite a very cold day as evidence against global warming, Stephen Colbert once said “..and world hunger is over because I just ate lunch”",cite cold day evid global warm stephen colbert said world hunger ate lunch
2023-01-09T19:11:04.000Z,0,2baf03d59bee32ac08fcc8fd78b8a155e25fd2f722ee7a227ba6017289fbcdb3,,In our area of the country (Pa) a lot of the snow plowing people are Republican who have been against emissions laws. Karma is a b*tch!,area countri pa lot snow plow peopl republican emiss law karma btch
2022-12-22T23:58:58.000Z,0,547bfe76351e4dc6b6654641acb5bda1ff6843a90f80032b0a6bd7a3bb614436,,politicians keep your hands off our scientists well done NASA forreal ❤️‍🩹,politician keep hand scientist well done nasa forreal
2022-12-23T13:49:13.000Z,3,b8bcb9b66a1851504112ad8e351bb92d60c8c4ab4f608460aa13862d38ab074a,,"Funny how every winter after a big blizzard, the same clowns will use it as their ""proof"" global warming is not true. 

Unfortunately a significant percentage of Americans vehemently  deny the reality of human induced global warning, not based on facts but solely based on their political followings. 

The science denial of the Republican party is one of the biggest threats to our planet.",funni everi winter big blizzard clown use proof global warm true unfortun signific percentag american vehement deni realiti human induc global warn base fact sole base polit follow scienc denial republican parti one biggest threat planet
2022-12-24T11:48:53.000Z,0,1fe12aea442ad8bb4dffb9e97debf2b3dd9c59f1cd2de3bff00f9049df61dde1,,Men argue. Nature acts.,men argu natur act
2022-12-22T18:47:19.000Z,0,f63b1307f5de51de9a6993f1390ca17a1778e24e0e49d16b8aa8e58125739c92,2.0,Never seen loess spelled that way. Must be American spelling. 😉,never seen loess spell way must american spell
2022-12-23T07:24:02.000Z,1,0b779e8879ece067704ae37db3f1d8f44bc23408694a17cbeec93884d9890bc5,1.0,"Despite amazing scientific research, not a single government in the world is prepared to address the problem of fossil fuel.",despit amaz scientif research singl govern world prepar address problem fossil fuel
2022-12-25T14:58:52.000Z,1,df64ca94aa8d663c41ffb0a33a95c68d26f6e2b59f1619d0f55aa88ceec2bd18,,"How can we bring students who are lacking skills up to speed on greenhouse gases & global warming? I made this graphics-rich resource for our ELA and SPED students, which then became requested by college prep & honors students - Starting from ""what is a greenhouse,"" we carefully move from one idea to the next, bringing all the students to where they need to be

https://kaiserscience.wordpress.com/biology-the-living-environment/human-impact-on-ecosystems/global-warming-and-greenhouse-gases/

After that (at this next link) I offer deeper, related resources:

https://kaiserscience.wordpress.com/biology-the-living-environment/human-impact-on-ecosystems/

* Human-caused atmospheric changes

* The Ozone layer and CFCs

* Global warming has not stopped

* Global warming Industry knew of climate change

* Global warming isn’t natural, and here’s how we know

* Climate skeptics are not like Galileo.

* Causes of the California wildfires

* The discovery of global warming - a full century ago

#globalwarming #climatechange #teachers #NGSS #STEM #Ecology",bring student lack skill speed greenhous gase global warm made graphicsrich resourc ela sped student becam request colleg prep honor student start greenhous care move one idea next bring student need next link offer deeper relat resourc humancaus atmospher chang ozon layer cfc global warm stop global warm industri knew climat chang global warm isnt natur here know climat skeptic like galileo caus california wildfir discoveri global warm full centuri ago globalwarm climatechang teacher ngss stem ecolog
2022-12-24T12:00:57.000Z,0,44a5e4c15cb970342316ed2b515c0c746087c680713a06611efd033cbd8721a7,,You’ve wrong. It’s been warming since the last ice age 20k years ago. And guess what? There will be another ice age one day. It’s a giant cycle.,youv wrong warm sinc last ice age k year ago guess anoth ice age one day giant cycl
2023-01-10T02:22:24.000Z,0,a2f384ea540975583254f75d1946ee0f1f7e2b4188b593a1cc75d70ea2e989a8,,"Wow, crazy stats.",wow crazi stat
2022-12-23T00:55:51.000Z,0,38dbf397d8df59889bb876c2a63e3a27fafe29c67f53bd9e30105118ec0a200d,,How anyone can think we have had no impact on our environment is beyond ignorant.,anyon think impact environ beyond ignor
2022-12-22T18:39:09.000Z,0,463b6a6e8616ffbecbdd397444d83b28717d2fc0f81b47fda5f857946988bff2,,Subir un Grado es demasiado!,subir un grado es demasiado
2022-12-28T16:43:24.000Z,0,dbcffb36f1397099d12dc160999b1dc764c97df800264414687f4901b2d6c3af,2.0,"So if people are the cause, how do you explain why we still aren’t in the ice age…in fact if people cause climate change how do you explain any Ice age or recovery? 
… and since cold kills more people than warm, maybe a bit of global warming is a good thing…",peopl caus explain still arent ice agein fact peopl caus climat chang explain ice age recoveri sinc cold kill peopl warm mayb bit global warm good thing
2022-12-22T23:09:19.000Z,1,26f411eac4e143e925a889c27a6d3cbdb774a7f9158dec90b3f928c3792d96b5,,"Weather is like the clothes you wear on a particular day.
Climate is the contents of your wardrobe",weather like cloth wear particular day climat content wardrob
2022-12-23T21:54:24.000Z,0,521ab5717591402bf15dd921e7a215c24aab0c51e78c42f21785cf1ab31b6bd0,,Pourquoi prendre le mois de décembre ? Ok c'est l'hiver dans le nord mais c'est l'été dans le sud...,pourquoi prendr le moi de dcembr ok cest lhiver dan le nord mai cest lt dan le sud
2022-12-23T00:22:47.000Z,0,f3b7cd92b4012557f03ce78e88552e943daec55409462cb9bce15a070f5c9b0d,,Nous accélérons toujours depuis 1990 ……,nou acclron toujour depui
2022-12-23T20:20:44.000Z,0,5d6b0dbd43f98cf1d2e7b81f25596c95e2b67ee7372c84c33cb3a5c1353f31bb,1.0,"Just because NASA can't say #HumanCausedGlobalWarming doesn't mean the self-exonerating pseudonyms like ""global warming"" or ""climate change"" land the bullseye. Institutional denialism.",nasa cant say humancausedglobalwarm doesnt mean selfexoner pseudonym like global warm climat chang land bullsey institut denial
2022-12-24T02:07:52.000Z,1,756626177f1030332b44bffe04452ff2dfb091ffdfd79e33b070c499e0d9f11b,,"Started with the Industrial Age, 1880’s - and beyond.  And never in our planets history, has there been such a rapid and steady increase of such significant warming, as there has been since the beginning of the industrial age.  

One pandemic, which did not shut down the planet, but it drastically reduced the amount of carbon emissions drastically and noticeably.  The positive effects of that slowed down activity, were dramatic and instant.

Why can’t we just decide to have global ‘slow downs’ periodically.
Maybe one month out of every year?",start industri age beyond never planet histori rapid steadi increas signific warm sinc begin industri age one pandem shut planet drastic reduc amount carbon emiss drastic notic posit effect slow activ dramat instant cant decid global slow down period mayb one month everi year
2022-12-28T23:28:24.000Z,0,65cf1317372499f166b1c3d42091b36eaa25f6f44ba0a878a11aae15e06aede9,,For you deniers I'm just going to say this in short ignorance isn't Bliss it just means you're ignorant honestly,denier im go say short ignor isnt bliss mean your ignor honestli
2022-12-23T00:52:06.000Z,0,5beaa018420f716d9072831220abddb182bd1a3cb9f933b487668234a9753419,,So many Muppets trying to argue with scientists and satellite data hahaha,mani muppet tri argu scientist satellit data hahaha
2022-12-22T22:10:28.000Z,0,a9b716e214d9895f61f069992e0116006d9a20b4b52b84bbf2adcf6cb52d7480,,I'll bet they were talking about a global cooling from 1880 - 1920!!!,ill bet talk global cool
2022-12-28T15:52:52.000Z,0,3bc7663bb345e99f05d8efbc5443a0197f145c3ac54cfbecbf78c09c40e76ab9,,https://www.barnesandnoble.com/w/the-great-climate-change-debate-andy-may/1141019734,
2023-01-11T05:28:35.000Z,0,191ab0fc9d217e483bcbfe28fbb2700ef0627eff2b19db706dbe6c0ffe17fcb2,,All fake numbers again,fake number
2022-12-23T02:33:48.000Z,4,a993c9a916ab8463824c5042ef7298f4155e556ce227fe943e18f5b9e56eda83,1.0,Many people do not understand some very basic facts. Weather is not climate.,mani peopl understand basic fact weather climat
2023-01-11T04:17:21.000Z,0,33f2d1e074f855751262dc0b161cc70b923773fd21191464eda39799dbbd74ca,,You people are absolutely nuts,peopl absolut nut
2023-01-06T19:05:40.000Z,0,9c062b981d13fec8c3dd59d1c7b059bd8c9e38a0788c20bb8cf97bb69ba4b91a,,"The “greenhouse effect” is concerned with the infrared radiation given off by the earth. The sun’s radiation basically passes through the oxygen and nitrogen in the earth’s atmosphere and lands on the earth’s surface, where 70% of it is absorbed; 30% is reflected back into the atmosphere. Part of this radiation bounces off the greenhouse gases and returns to be absorbed by earth. The greenhouses gases (GHGs) are water vapor (H2O), carbon dioxide (CO2), nitrous oxide (NO2) and methane (CH4).

How long does CO2 remain in the atmosphere? This is a difficult question because there are several processes that remove carbon dioxide from the atmosphere. From 65% to 80% of the CO2 that is released into the air dissolves into the ocean over a period of 50-200 years. The rest is removed over several hundred thousand years. According to the IPCC Fourth Assessment Report, about 50% of CO2 increase will be removed from the atmosphere within 30 years, another 30% will be removed within a few centuries and the remaining 20% may stay in the atmosphere for thousands of years. This means that if we could stop carbon dioxide emissions tomorrow, the carbon dioxide in the atmosphere would continue to warm the climate for thousands of years. Methane (CH4), by contrast, persists for about 12 years. Thus, even though methane is 26 times more potent than carbon dioxide, its effect is relatively short-lived. Furthermore, methane has increased from 700 ppb in 1750 to 1893 ppb today; notice that is parts per billion, not parts per million.

If the emissions of carbon dioxide into the atmosphere are causing global warming, how much will the earth warm up by the year 2100? This depends upon how many billions of tons of carbon dioxide are being emitted into the atmosphere. As a general rule, about 1 trillion tons of additional carbon dioxide in the atmosphere (actually 975 billion) will translate to about 125 ppm of additional carbon dioxide. Also, 125 ppm of additional carbon dioxide translates to about 1.8 °F (1 °C) in global warming. This can be verified by the fact that pre-industrial carbon dioxide was about 280 ppm and is now about 405 ppm. During this period, the planet warmed up about 1 °C.

Scientists have measured the amount of atmospheric carbon dioxide which corresponds to 1 ppm and have found that this corresponds to 7.8 billion metric tons of CO2 in the atmosphere. Therefore, in order to increase the global temperature by 1 °C, you would need 125 x 7.8 billion or 975 billion metric tons of carbon dioxide. A metric ton equals 1,000 kilograms (or 2.2 x 1,000 = 2,200 pounds); the U.S. is the only country in the world that does not use the metric ton. In 2016, the world pumped 36.1 billion metric tons (or 39.8 U.S. Gt) of carbon dioxide into the atmosphere. The average per capita emission of carbon dioxide is 7 metric tons per person per year. In the year 2100, there will be about 11 billion people. Therefore, in 2100, in a business-as-usual scenario, we can expect the world to emit 11 x 7 or 77 billion metric tons into the atmosphere per year or an average of 56.5 billion tons for the next 80 years, i.e., an accumulation of 4.52 trillion tons of CO2 by 2300.  Less 25% (1.13 Tt) due to carbon sinks (the oceans are almost saturated with CO2), the world will have an accumulation of 3.4Tt (4.52 – 1.13) of carbon in the atmosphere. Dividing 3.4 trillion tons of CO2 by 975 million = 3.48 °C (6.26 °F).  This means that the world will be 6.26 °F warmer in 2100 than it was in 2020.

The rise in sea level comes from two distinct processes: water expansions (3.3 feet) due to the added 6.26 °F of increased temperature and melting ice, mainly from Greenland (.41 feet) and the Antarctica (.2 feet) or 3.91 total feet by 2100, as well as increased extraction of groundwater due to irrigation.   Although we do not usually notice it, water expands very slightly as it gets warmer. The second and potentially greater contribution to rising sea level comes from the melting of glacial ice. Antarctica has 90% of the ice, Greenland has 9% of the ice (2,931 trillion tons of ice) and the remaining 1% is tied up in continental glaciers, which except for the Himalayas will all melt by 2100.  If Greenland completely melts, it will raise the sea level by about 24 feet (7.2 meters).  If the Antarctica completely melts, it will add 200 feet (or 60 meters) to the sea level rise.   

In the year 2100, I predict that fossil fuels will be almost depleted (coal may last until 2150) and that the temperature rise will level off. My model predicts that Greenland will be losing about 500 Gt of ice per year until the end of the century, resulting in about 0.41 feet of sea level rise by 2100.  In addition, the Antarctica will add another 0.2 feet of sea level rise. Adding this to the 3.3 feet for thermal warming results in a sea level rise of 3.9 feet.  Now add 2 feet due to melting of the West Antarctic Ice Sheet (WAIS) due to the collapse of the Pine Island and Thwaites glaciers and you have a 5.9 foot sea level rise by the end of the century.  NOAA (the National Oceanic and Atmospheric Administration) states that the oceans could rise 8 feet by 2100 under a worse-case scenario, namely a complete collapse of the WAIS.  

What effect would a 5.9 foot sea level rise have on the U.S.? Miami is one of the most vulnerable places to rising seas. About 2 million Americans would see their homes permanently flooded if sea levels rise just 3 feet. If the sea level rises 6 feet, 6 million Americans would see their homes permanently flooded. A new study predicts that as many as 13.1 million Americans in coastal areas will have to relocate by 2100 if the sea level rises 5.9 feet (1.8 meters), which is what I expect to be the most likely scenario.

In addition to sea-level rise, global warming is contributing to increases in the spread of insect-borne illnesses and crop-damaging pests. For example, diseases such as Zika, dengue fever and chikungunya are transmitted by mosquitoes, which pick up these diseases by biting infected people and then spreading them to other people through subsequent bites. Research has shown that warmer temperatures shorten the incubation period, which means the disease can spread more rapidly. Warmer temperatures also tend to increase the geographic range of insects.

Global warming also translates into more extreme weather events because higher temperatures mean an increase in energy in the atmosphere and oceans; energy is what drives weather. While we cannot attribute any particular storm to global warming, we can tie an overall trend to global warming. It makes logical sense that warm ocean waters give birth to more intense weather. Generally, hurricanes cannot survive for long over sea surfaces that are cooler than about 79 °F (26 °C). The longer the ocean waters stay above 79 °F, the more opportunity there is for a hurricane to blossom.

Lastly, global warming will result in more droughts, floods and water scarcity.  Demand for water has tripled during the past 50 years. Currently a half billion people live in a water-stressed country. By 2025, that number is expected to increase to about 3 billion. The vast majority of fresh water, about 70%, is used for agriculture. On the U.S. East Coast, much of the water supply comes from surface water, whereas most of the Midwest gets its water supply from a combination of surface waters and well water. The well water comes from underground aquifers such as the Ogallala Aquifer. At present rates of withdrawal, parts of the Ogallala Aquifer water will be available for irrigation for only another 10 to 20 years.",greenhous effect concern infrar radiat given earth sun radiat basic pass oxygen nitrogen earth atmospher land earth surfac absorb reflect back atmospher part radiat bounc greenhous gase return absorb earth greenhous gase ghg water vapor ho carbon dioxid co nitrou oxid methan ch long co remain atmospher difficult question sever process remov carbon dioxid atmospher co releas air dissolv ocean period year rest remov sever hundr thousand year accord ipcc fourth assess report co increas remov atmospher within year anoth remov within centuri remain may stay atmospher thousand year mean could stop carbon dioxid emiss tomorrow carbon dioxid atmospher would continu warm climat thousand year methan ch contrast persist year thu even though methan time potent carbon dioxid effect rel shortliv furthermor methan increas ppb ppb today notic part per billion part per million emiss carbon dioxid atmospher caus global warm much earth warm year depend upon mani billion ton carbon dioxid emit atmospher gener rule trillion ton addit carbon dioxid atmospher actual billion translat ppm addit carbon dioxid also ppm addit carbon dioxid translat f c global warm verifi fact preindustri carbon dioxid ppm ppm period planet warm c scientist measur amount atmospher carbon dioxid correspond ppm found correspond billion metric ton co atmospher therefor order increas global temperatur c would need x billion billion metric ton carbon dioxid metric ton equal kilogram x pound us countri world use metric ton world pump billion metric ton us gt carbon dioxid atmospher averag per capita emiss carbon dioxid metric ton per person per year year billion peopl therefor businessasusu scenario expect world emit x billion metric ton atmospher per year averag billion ton next year ie accumul trillion ton co less tt due carbon sink ocean almost satur co world accumul tt carbon atmospher divid trillion ton co million c f mean world f warmer rise sea level come two distinct process water expans feet due ad f increas temperatur melt ice mainli greenland feet antarctica feet total feet well increas extract groundwat due irrig although usual notic water expand slightli get warmer second potenti greater contribut rise sea level come melt glacial ice antarctica ice greenland ice trillion ton ice remain tie continent glacier except himalaya melt greenland complet melt rais sea level feet meter antarctica complet melt add feet meter sea level rise year predict fossil fuel almost deplet coal may last temperatur rise level model predict greenland lose gt ice per year end centuri result feet sea level rise addit antarctica add anoth feet sea level rise ad feet thermal warm result sea level rise feet add feet due melt west antarct ice sheet wai due collaps pine island thwait glacier foot sea level rise end centuri noaa nation ocean atmospher administr state ocean could rise feet worsecas scenario name complet collaps wai effect would foot sea level rise us miami one vulner place rise sea million american would see home perman flood sea level rise feet sea level rise feet million american would see home perman flood new studi predict mani million american coastal area reloc sea level rise feet meter expect like scenario addit sealevel rise global warm contribut increas spread insectborn ill cropdamag pest exampl diseas zika dengu fever chikungunya transmit mosquito pick diseas bite infect peopl spread peopl subsequ bite research shown warmer temperatur shorten incub period mean diseas spread rapidli warmer temperatur also tend increas geograph rang insect global warm also translat extrem weather event higher temperatur mean increas energi atmospher ocean energi drive weather cannot attribut particular storm global warm tie overal trend global warm make logic sens warm ocean water give birth intens weather gener hurrican cannot surviv long sea surfac cooler f c longer ocean water stay f opportun hurrican blossom lastli global warm result drought flood water scarciti demand water tripl past year current half billion peopl live waterstress countri number expect increas billion vast major fresh water use agricultur us east coast much water suppli come surfac water wherea midwest get water suppli combin surfac water well water well water come underground aquif ogallala aquif present rate withdraw part ogallala aquif water avail irrig anoth year
2022-12-27T04:01:11.000Z,0,857c90e9892a361ea2cc694e43f6243a672d74be32ea960b828907cf189866cd,,"Is CO2 Earth's Thermostat?
Carbon dioxide has little or nothing to do with global warming. CO2 Is currently traced at 400 ppm. That is one carbon-dioxide molecule for every 2500 parts of the atmosphere. Humans contribute only a scant 16 ppm, which is 4% of the total CO2 accumulated in a year. CO2 only holds heat for a few seconds, and there is not enough of it to drive climate change. It is thermodynamically impossible!
Also, bear in mind, that water vapor is the earth's most abundant and effective Greenhouse Gas. CO2 is only 5% of the earth's CHG. Water vapor is 95% of the earth's GHG and holds heat far longer than CO2.
Lastly, CO2 will increase only after temperatures rise (eg. El Nino) and oceans degas. Conversely, CO2 levels drop as temperatures cool. In other words, CO2 levels are influenced by heat or the lack thereof and therefore do not drive climate but follow climate.
Clearly, CO2 is actually a thermometer and not a thermostat!",co earth thermostat carbon dioxid littl noth global warm co current trace ppm one carbondioxid molecul everi part atmospher human contribut scant ppm total co accumul year co hold heat second enough drive climat chang thermodynam imposs also bear mind water vapor earth abund effect greenhous ga co earth chg water vapor earth ghg hold heat far longer co lastli co increas temperatur rise eg el nino ocean dega convers co level drop temperatur cool word co level influenc heat lack thereof therefor drive climat follow climat clearli co actual thermomet thermostat
2022-12-25T08:20:00.000Z,0,07b3716c5f3d8c9366db9c268f3e8d63dd92e23944cec80cc1dab470da11500e,,https://www.facebook.com/reel/3246160055626064/,
2022-12-23T22:57:24.000Z,0,1438243e6e436c837a4790d5dc3c78d4e470639fb4bb50492c763b6cfc99e84b,,‘,
2023-01-06T17:20:49.000Z,0,a32add1cbd1c8b3b8e8536a53517903b5e9ba2893f2acf4facb3ad58011eb40f,,Kevin Lay,kevin lay
2023-03-04T12:43:59.000Z,0,d49fffbf275189694b3061218576602b9ce49d03d9fb8a354a40c3ca4f32176a,,"Look at this phone case 
bit.ly/3XmDT8c
What do you think?",look phone case bitlyxmdtc think
